"","OBJECTID","CLASS_ID","UFID","dist","nnid","Nesting","coords.x1","coords.x2","optional"
"1",5,0,"F4_0",0.157696273068718,"F1_721",1,285758.5431,4425786.8749,TRUE
"2",6,0,"F4_1",0.185923542413518,"F1_720",1,285758.6626,4425785.9298,TRUE
"3",7,0,"F4_2",0.0664491270546523,"F1_719",1,285758.6787,4425785.0187,TRUE
"4",8,0,"F4_3",0.0359514894165792,"F1_0",1,285754.8164,4425784.5528,TRUE
"5",9,0,"F4_4",0.0854570697962912,"F1_716",1,285755.4903,4425783.495,TRUE
"6",10,0,"F4_5",0.420823160991351,"F1_1",1,285753.8826,4425783.1438,TRUE
"7",11,0,"F4_6",0.0787856627159396,"F1_717",1,285755.6042,4425782.4753,TRUE
"8",12,0,"F4_7",0.0555400489508917,"F1_3",1,285754.487,4425781.7887,TRUE
"9",13,0,"F4_8",0.205702929517035,"F1_718",1,285756.2755,4425781.458,TRUE
"10",14,0,"F4_9",0.157775249533293,"F1_5",1,285753.7987,4425779.7209,TRUE
"11",15,0,"F4_10",0.122057167458659,"F1_4",1,285752.1696,4425779.7189,TRUE
"12",16,0,"F4_11",0.0427946342320939,"F1_703",1,285753.1786,4425778.6002,TRUE
"13",17,0,"F4_12",0.0441070575891255,"F1_15",1,285748.8625,4425781.9933,TRUE
"14",18,0,"F4_13",0.054019198236519,"F1_710",1,285750.5849,4425780.6872,TRUE
"15",19,0,"F4_14",0.127744787091036,"F1_16",1,285749.5516,4425778.7834,TRUE
"16",63,0,"F4_15",0.151106786691114,"F1_664",1,285804.3087,4425771.3806,TRUE
"17",64,0,"F4_16",0.108104832464198,"F1_6",1,285753.8903,4425777.4364,TRUE
"18",65,0,"F4_17",0.0472301187195718,"F1_7",1,285752.8568,4425777.1416,TRUE
"19",66,0,"F4_18",0.0679357643275452,"F1_8",1,285751.8961,4425776.8747,TRUE
"20",67,0,"F4_19",0.0367675017371865,"F1_10",1,285753.8284,4425776.1468,TRUE
"21",68,0,"F4_20",0.113103984044233,"F1_11",1,285755.1354,4425775.7981,TRUE
"22",69,0,"F4_21",0.18883506964907,"F1_12",1,285752.2577,4425775.5845,TRUE
"23",70,0,"F4_22",0.0472289323407331,"F1_700",1,285754.0945,4425774.8732,TRUE
"24",71,0,"F4_23",0.0533290168789654,"F1_701",1,285755.2251,4425774.7913,TRUE
"25",72,0,"F4_24",0.213236974473884,"F1_698",1,285752.4539,4425773.4767,TRUE
"26",73,0,"F4_25",0.0680359855400529,"F1_704",1,285750.4501,4425778.3678,TRUE
"27",74,0,"F4_26",0.0647499305248388,"F1_705",1,285749.6446,4425777.5639,TRUE
"28",75,0,"F4_27",0.131899161754508,"F1_706",1,285748.017,4425777.2759,TRUE
"29",76,0,"F4_28",0.326249470318454,"F1_17",1,285750.2917,4425776.5016,TRUE
"30",77,0,"F4_29",0.15912794085383,"F1_9",1,285751.0804,4425776.4915,TRUE
"31",78,0,"F4_30",0.163046137166926,"F1_697",1,285748.162,4425775.9007,TRUE
"32",79,0,"F4_31",0.0923407671823006,"F1_18",1,285749.2709,4425775.6993,TRUE
"33",80,0,"F4_32",0.103870810527117,"F1_694",1,285750.1599,4425774.8709,TRUE
"34",81,0,"F4_33",0.120337565026229,"F1_695",1,285748.6497,4425774.7524,TRUE
"35",82,0,"F4_34",0.159880378016979,"F1_693",1,285749.2894,4425773.688,TRUE
"36",83,0,"F4_35",0.179425591117404,"F1_690",1,285749.0708,4425772.4155,TRUE
"37",158,0,"F4_36",0.0925079944605293,"F1_658",1,285806.3333,4425763.1613,TRUE
"38",159,0,"F4_37",0.0512050180359768,"F1_660",1,285805.1313,4425761.0899,TRUE
"39",160,0,"F4_38",0.079431153467428,"F1_653",1,285801.6002,4425764.1251,TRUE
"40",161,0,"F4_39",0.386439468675475,"F1_654",1,285801.7924,4425763.082,TRUE
"41",162,0,"F4_40",0.344342869814995,"F1_655",1,285801.6363,4425762.2523,TRUE
"42",163,0,"F4_41",0.141995517064128,"F1_657",1,285803.9254,4425761.0114,TRUE
"43",164,0,"F4_42",0.116413479044149,"F1_656",1,285802.766,4425760.9365,TRUE
"44",165,0,"F4_43",0.131460917679262,"F1_672",1,285775.8691,4425760.7553,TRUE
"45",166,0,"F4_44",0.115338280663288,"F1_682",1,285764.5365,4425767.813,TRUE
"46",167,0,"F4_45",0.153138270654802,"F1_679",1,285763.3706,4425764.7447,TRUE
"47",168,0,"F4_46",0.0698535077062548,"F1_389",1,285733.1918,4425761.8241,TRUE
"48",286,0,"F4_47",0.060302613388663,"F1_661",1,285805.8024,4425760.3145,TRUE
"49",287,0,"F4_48",0.114822087029066,"F1_662",1,285806.3594,4425759.6272,TRUE
"50",288,0,"F4_49",0.0822020453522123,"F1_663",1,285806.0125,4425758.4354,TRUE
"51",289,0,"F4_50",0.208319217550426,"F1_670",1,285779.1535,4425757.6953,TRUE
"52",290,0,"F4_51",1.13533394166494,"F1_670",0,285778.1936,4425757.385,TRUE
"53",291,0,"F4_52",0.21602852459994,"F1_666",1,285780.4953,4425751.9365,TRUE
"54",292,0,"F4_53",0.114548145635886,"F1_674",1,285773.854,4425759.4363,TRUE
"55",293,0,"F4_54",0.233410635303577,"F1_21",1,285777.1726,4425758.0519,TRUE
"56",294,0,"F4_55",0.441615957459467,"F1_675",1,285773.9633,4425757.63,TRUE
"57",295,0,"F4_56",0.21265714595772,"F1_22",1,285772.5338,4425755.608,TRUE
"58",296,0,"F4_57",0.782808761243559,"F1_669",0,285775.1547,4425754.2278,TRUE
"59",297,0,"F4_58",0.228890742944141,"F1_669",1,285774.4036,4425753.5991,TRUE
"60",298,0,"F4_59",0.026827179704625,"F1_391",1,285735.8715,4425758.2212,TRUE
"61",299,0,"F4_60",1.23400348566121,"F1_393",0,285739.1143,4425752.2018,TRUE
"62",300,0,"F4_61",0.159210292186167,"F1_392",1,285736.3151,4425751.8767,TRUE
"63",363,0,"F4_62",0.0370330164442245,"F1_639",1,285788.5509,4425746.9582,TRUE
"64",364,0,"F4_63",0.135501109356139,"F1_631",1,285793.0654,4425745.6623,TRUE
"65",365,0,"F4_64",0.0349997010929337,"F1_630",1,285793.7442,4425745.6453,TRUE
"66",366,0,"F4_65",0.0573381509362628,"F1_632",1,285792.9392,4425744.7613,TRUE
"67",367,0,"F4_66",0.194164831552681,"F1_637",1,285788.9378,4425744.3608,TRUE
"68",368,0,"F4_67",0.0418521923805635,"F1_636",1,285789.8408,4425744.1321,TRUE
"69",369,0,"F4_68",0.0205274098209605,"F1_634",1,285792.1039,4425743.4088,TRUE
"70",370,0,"F4_69",0.0895407803313028,"F1_635",1,285790.7237,4425743.2528,TRUE
"71",371,0,"F4_70",0.0715858972990163,"F1_640",1,285789.1794,4425743.1207,TRUE
"72",372,0,"F4_71",1.8208067899128,"F1_667",1,285778.5801,4425749.3162,TRUE
"73",373,0,"F4_72",1.91801530355168,"F1_723",0,285780.0616,4425748.9647,TRUE
"74",374,0,"F4_73",0.112651813094784,"F1_723",1,285781.26,4425747.3776,TRUE
"75",375,0,"F4_74",0.188913492487187,"F1_644",1,285784.1213,4425744.8385,TRUE
"76",376,0,"F4_75",0.274225994768554,"F1_29",1,285777.2944,4425746.6949,TRUE
"77",377,0,"F4_76",0.15104947011195,"F1_406",1,285762.8542,4425746.6677,TRUE
"78",378,0,"F4_77",1.22013688850978,"F1_35",0,285762.4678,4425744.1254,TRUE
"79",379,0,"F4_78",0.0971027624130408,"F1_40",1,285734.2056,4425751.4896,TRUE
"80",380,0,"F4_79",0.146729216311482,"F1_397",1,285735.604,4425750.7486,TRUE
"81",381,0,"F4_80",0.376026210523176,"F1_397",0,285735.361,4425750.3134,TRUE
"82",382,0,"F4_81",0.0890239419768791,"F1_41",1,285734.5144,4425749.5704,TRUE
"83",383,0,"F4_82",0.0747855885070417,"F1_400",1,285737.0358,4425749.0871,TRUE
"84",404,0,"F4_83",0.0641441484349911,"F1_614",1,285807.2289,4425736.0541,TRUE
"85",405,0,"F4_84",0.181170713860851,"F1_42",1,285809.4646,4425734.6253,TRUE
"86",406,0,"F4_85",0.167111784541987,"F1_887",1,285797.7901,4425740.2217,TRUE
"87",407,0,"F4_86",0.12095520405804,"F1_633",1,285792.3793,4425742.4061,TRUE
"88",408,0,"F4_87",0.169619288598938,"F1_642",1,285790.4517,4425741.5013,TRUE
"89",409,0,"F4_88",0.0962695905830916,"F1_652",1,285785.5792,4425740.4856,TRUE
"90",410,0,"F4_89",0.824174243780894,"F1_55",0,285784.4583,4425740.5427,TRUE
"91",411,0,"F4_90",0.326321976532106,"F1_647",0,285782.2061,4425739.5103,TRUE
"92",412,0,"F4_91",0.108859474517181,"F1_649",1,285784.5245,4425737.045,TRUE
"93",413,0,"F4_92",0.296236149859396,"F1_56",0,285783.3155,4425737.0095,TRUE
"94",414,0,"F4_93",0.218158524866286,"F1_57",1,285781.2273,4425736.0165,TRUE
"95",415,0,"F4_94",0.998153387275046,"F1_426",0,285776.9423,4425740.9152,TRUE
"96",416,0,"F4_95",0.0169704791919574,"F1_427",1,285776.2532,4425739.8035,TRUE
"97",417,0,"F4_96",0.0714592968812227,"F1_418",1,285769.7928,4425738.5945,TRUE
"98",418,0,"F4_97",0.126384590755781,"F1_66",1,285770.719,4425734.9119,TRUE
"99",419,0,"F4_98",0.716675009103076,"F1_430",1,285769.6503,4425733.7191,TRUE
"100",420,0,"F4_99",0.0589975775025997,"F1_414",1,285766.6711,4425741.5269,TRUE
"101",421,0,"F4_100",0.0144909053080581,"F1_32",1,285764.9269,4425741.2183,TRUE
"102",422,0,"F4_101",0.702949434683188,"F1_32",0,285765.6167,4425741.1652,TRUE
"103",423,0,"F4_102",0.318341878232224,"F1_38",1,285761.9554,4425741.0793,TRUE
"104",424,0,"F4_103",2.55161941540189,"F1_38",0,285762.6116,4425738.7689,TRUE
"105",425,0,"F4_104",0.0721203598853603,"F1_64",0,285767.0957,4425736.4784,TRUE
"106",426,0,"F4_105",0.114673685663383,"F1_37",1,285758.9388,4425742.1921,TRUE
"107",428,0,"F4_106",0.268663363180667,"F1_603",1,285814.2423,4425729.9369,TRUE
"108",429,0,"F4_107",0.185900715939391,"F1_599",0,285822.9281,4425727.0971,TRUE
"109",430,0,"F4_108",1.77586927469467,"F1_605",0,285818.0049,4425725.2049,TRUE
"110",431,0,"F4_109",0.227175553083829,"F1_43",1,285811.8424,4425733.6788,TRUE
"111",432,0,"F4_110",0.0780037863302764,"F1_611",1,285808.285,4425733.0768,TRUE
"112",433,0,"F4_111",1.10026405507641,"F1_44",0,285813.7941,4425732.8007,TRUE
"113",434,0,"F4_112",1.0286608670342,"F1_611",0,285808.027,4425732.1241,TRUE
"114",435,0,"F4_113",0.098147062684392,"F1_44",1,285813.1806,4425731.9143,TRUE
"115",436,0,"F4_114",0.074720745377819,"F1_46",0,285806.9586,4425730.8434,TRUE
"116",437,0,"F4_115",0.942733911879499,"F1_608",1,285810.7227,4425729.86,TRUE
"117",438,0,"F4_116",0.384958085769428,"F1_50",1,285811.4492,4425727.8922,TRUE
"118",439,0,"F4_117",0.406548110501632,"F1_51",1,285810.5617,4425727.8668,TRUE
"119",440,0,"F4_118",0.827890614338964,"F1_51",0,285811.0596,4425726.9438,TRUE
"120",441,0,"F4_119",0.602392760291054,"F1_618",0,285801.9931,4425727.5353,TRUE
"121",442,0,"F4_120",1.64089137332349,"F1_620",0,285804.0097,4425724.9741,TRUE
"122",443,0,"F4_121",0.0638850679567837,"F1_59",1,285787.321,4425730.1268,TRUE
"123",444,0,"F4_122",1.14903650777685,"F1_891",0,285782.1087,4425732.9718,TRUE
"124",445,0,"F4_123",0.142264627813516,"F1_891",1,285783.0492,4425732.1032,TRUE
"125",446,0,"F4_124",0.88012697228658,"F1_60",0,285785.5726,4425730.8096,TRUE
"126",447,0,"F4_125",0.102978131115854,"F1_60",1,285786.222,4425730.3086,TRUE
"127",448,0,"F4_126",0.00648827413047415,"F1_69",1,285772.5445,4425731.9638,TRUE
"128",449,0,"F4_127",1.3376722516432,"F1_70",0,285774.441,4425731.4408,TRUE
"129",450,0,"F4_128",0.403661279447336,"F1_429",0,285771.3228,4425731.2677,TRUE
"130",451,0,"F4_129",0.091656831818527,"F1_70",1,285773.4397,4425730.5309,TRUE
"131",452,0,"F4_130",2.06188174389869,"F1_431",0,285770.5212,4425729.6678,TRUE
"132",453,0,"F4_131",1.15076374411085,"F1_72",1,285771.2511,4425728.3848,TRUE
"133",454,0,"F4_132",0.18552485524606,"F1_431",1,285769.2621,4425731.059,TRUE
"134",455,0,"F4_133",0.249342563570745,"F1_71",1,285767.3379,4425728.2698,TRUE
"135",456,0,"F4_134",0.143731865020676,"F1_94",1,285762.0456,4425726.535,TRUE
"136",457,0,"F4_135",0.16157149321116,"F1_95",1,285763.5383,4425725.7185,TRUE
"137",458,0,"F4_136",0.071030999347315,"F1_434",1,285751.7178,4425729.5373,TRUE
"138",459,0,"F4_137",0.113614981466416,"F1_440",1,285755.9279,4425728.5159,TRUE
"139",460,0,"F4_138",0.0175630625462385,"F1_439",1,285755.2354,4425727.2923,TRUE
"140",461,0,"F4_139",0.0812502723698292,"F1_438",1,285753.7106,4425726.5495,TRUE
"141",462,0,"F4_140",0.117952854909356,"F1_437",1,285751.4023,4425725.471,TRUE
"142",463,0,"F4_141",0.334160319579014,"F1_436",1,285750.5059,4425726.8276,TRUE
"143",464,0,"F4_142",4.52195675622133,"F1_606",0,285811.1307,4425721.0473,TRUE
"144",465,0,"F4_143",1.78838897923968,"F1_621",0,285799.5005,4425722.1128,TRUE
"145",466,0,"F4_144",3.13006798917356,"F1_79",1,285803.5048,4425720.2562,TRUE
"146",467,0,"F4_145",0.0379919176798353,"F1_484",1,285771.4192,4425719.5437,TRUE
"147",468,0,"F4_146",0.138895367879595,"F1_485",1,285770.6769,4425718.3548,TRUE
"148",469,0,"F4_147",0.0483069752245345,"F1_486",1,285771.3649,4425715.8438,TRUE
"149",470,0,"F4_148",0.114652824336529,"F1_85",1,285769.128,4425723.6053,TRUE
"150",471,0,"F4_149",0.0925131265416682,"F1_492",1,285769.1662,4425721.83,TRUE
"151",472,0,"F4_150",0.126492674122294,"F1_447",1,285763.2084,4425719.7464,TRUE
"152",473,0,"F4_151",0.125450738063085,"F1_448",1,285764.377,4425719.6218,TRUE
"153",474,0,"F4_152",0.769114447389568,"F1_89",0,285767.3937,4425718.9436,TRUE
"154",475,0,"F4_153",0.201589871515026,"F1_89",1,285766.5139,4425718.8861,TRUE
"155",476,0,"F4_154",0.232166894220508,"F1_459",1,285762.6265,4425717.5544,TRUE
"156",477,0,"F4_155",0.154683629192036,"F1_460",1,285763.9747,4425717.2383,TRUE
"157",478,0,"F4_156",0.215353127466412,"F1_90",1,285767.9744,4425716.7778,TRUE
"158",479,0,"F4_157",0.44816871326915,"F1_102",1,285761.4665,4425716.7753,TRUE
"159",480,0,"F4_158",0.252415824616675,"F1_91",0,285764.77,4425716.286,TRUE
"160",481,0,"F4_159",0.211628232910883,"F1_487",1,285767.1498,4425715.7179,TRUE
"161",482,0,"F4_160",0.224297095110913,"F1_442",1,285756.7004,4425724.1969,TRUE
"162",483,0,"F4_161",0.15884368110398,"F1_443",1,285757.7695,4425723.8598,TRUE
"163",484,0,"F4_162",0.157942971409334,"F1_444",1,285756.2148,4425723.1846,TRUE
"164",485,0,"F4_163",0.203402944295112,"F1_97",1,285759.9298,4425722.0562,TRUE
"165",486,0,"F4_164",0.0451011114521278,"F1_98",1,285758.8176,4425720.362,TRUE
"166",487,0,"F4_165",0.0646609268423023,"F1_453",1,285758.3669,4425719.475,TRUE
"167",488,0,"F4_166",0.194679584280689,"F1_99",1,285756.5941,4425718.5504,TRUE
"168",489,0,"F4_167",0.117105629586718,"F1_103",1,285754.7697,4425717.1001,TRUE
"169",490,0,"F4_168",0.273020055199181,"F1_455",1,285759.1003,4425717.0079,TRUE
"170",491,0,"F4_169",0.287321760929469,"F1_104",1,285756.4554,4425716.3963,TRUE
"171",492,0,"F4_170",0.139439838531097,"F1_457",1,285759.8674,4425716.3676,TRUE
"172",493,0,"F4_171",0.0364382505180358,"F1_461",1,285755.6852,4425716.0574,TRUE
"173",494,0,"F4_172",0.175261501442543,"F1_595",1,285831.7111,4425713.5744,TRUE
"174",495,0,"F4_173",0.999510163637662,"F1_112",0,285805.5916,4425710.5021,TRUE
"175",496,0,"F4_174",0.645362160817934,"F1_112",0,285806.6016,4425710.3279,TRUE
"176",497,0,"F4_175",2.97809815041396,"F1_542",0,285812.6284,4425708.3778,TRUE
"177",498,0,"F4_176",1.38936314873855,"F1_546",0,285787.4377,4425715.0477,TRUE
"178",499,0,"F4_177",0.1949253677547,"F1_130",1,285771.2053,4425711.0729,TRUE
"179",500,0,"F4_178",0.0766443602420205,"F1_496",1,285771.7861,4425709.9689,TRUE
"180",501,0,"F4_179",0.026525384815205,"F1_495",1,285769.7777,4425709.4712,TRUE
"181",502,0,"F4_180",0.0968610697385316,"F1_489",1,285766.9337,4425713.8696,TRUE
"182",503,0,"F4_181",0.706869101166579,"F1_93",0,285764.8253,4425713.5174,TRUE
"183",504,0,"F4_182",1.32457934998877,"F1_465",0,285761.0086,4425713.2369,TRUE
"184",505,0,"F4_183",0.11418704399589,"F1_490",1,285766.9709,4425712.88,TRUE
"185",506,0,"F4_184",0.14760098430015,"F1_93",1,285765.4907,4425712.9825,TRUE
"186",507,0,"F4_185",0.258679574998075,"F1_144",1,285763.9715,4425712.266,TRUE
"187",508,0,"F4_186",0.0250491636547465,"F1_128",1,285769.1059,4425712.0012,TRUE
"188",509,0,"F4_187",0.195183086959603,"F1_491",1,285767.7327,4425711.7349,TRUE
"189",510,0,"F4_188",0.269096837199227,"F1_147",1,285763.5228,4425710.8838,TRUE
"190",511,0,"F4_189",0.137751979478643,"F1_494",1,285766.9894,4425710.7956,TRUE
"191",512,0,"F4_190",0.0667285918376598,"F1_481",1,285762.8323,4425710.0146,TRUE
"192",513,0,"F4_191",0.193723717114743,"F1_131",1,285766.784,4425709.3992,TRUE
"193",514,0,"F4_192",0.0779290033820088,"F1_482",1,285762.9191,4425708.8991,TRUE
"194",515,0,"F4_193",0.075913073206341,"F1_498",1,285761.55,4425708.3234,TRUE
"195",516,0,"F4_194",0.0964599988657341,"F1_499",1,285762.1618,4425707.0672,TRUE
"196",517,0,"F4_195",0.0487121532154701,"F1_463",1,285759.6869,4425715.0405,TRUE
"197",518,0,"F4_196",0.266385762973938,"F1_106",1,285756.6507,4425714.4567,TRUE
"198",519,0,"F4_197",0.254306242392161,"F1_469",1,285754.9806,4425713.8689,TRUE
"199",520,0,"F4_198",0.230168084088996,"F1_107",1,285754.5055,4425713.1006,TRUE
"200",521,0,"F4_199",0.140575452098459,"F1_464",1,285759.3201,4425712.7644,TRUE
"201",522,0,"F4_200",0.284363278173193,"F1_465",1,285759.9597,4425712.5963,TRUE
"202",523,0,"F4_201",0.0448384747182705,"F1_470",1,285753.1748,4425712.5805,TRUE
"203",524,0,"F4_202",0.174211977358646,"F1_145",1,285755.364,4425712.4098,TRUE
"204",525,0,"F4_203",0.21825406780011,"F1_466",1,285757.7988,4425712.1087,TRUE
"205",526,0,"F4_204",0.2741320221444,"F1_146",1,285755.4095,4425711.2376,TRUE
"206",527,0,"F4_205",0.0596471465280258,"F1_472",1,285757.9288,4425710.7142,TRUE
"207",528,0,"F4_206",0.220066533621405,"F1_475",1,285759.7191,4425709.8463,TRUE
"208",529,0,"F4_207",0.154327766875353,"F1_474",1,285758.7527,4425709.3159,TRUE
"209",530,0,"F4_208",0.166778566559295,"F1_150",1,285754.4834,4425709.3731,TRUE
"210",531,0,"F4_209",0.214726843894995,"F1_151",1,285759.6932,4425708.3299,TRUE
"211",532,0,"F4_210",0.172146570775247,"F1_152",1,285758.6255,4425708.2447,TRUE
"212",533,0,"F4_211",0.0869286974082318,"F1_109",1,285844.3034,4425704.5079,TRUE
"213",534,0,"F4_212",2.5539092869389,"F1_594",1,285838.6232,4425706.2285,TRUE
"214",535,0,"F4_213",0.34660289041458,"F1_598",1,285829.349,4425706.3685,TRUE
"215",536,0,"F4_214",3.86534603180721,"F1_114",0,285816.2992,4425704.398,TRUE
"216",537,0,"F4_215",0.0736608511853739,"F1_115",1,285814.8532,4425698.9702,TRUE
"217",538,0,"F4_216",1.12694035268625,"F1_161",0,285807.344,4425699.0864,TRUE
"218",539,0,"F4_217",0.726991735106504,"F1_117",0,285792.2889,4425706.1951,TRUE
"219",540,0,"F4_218",0.180085557516774,"F1_117",1,285793.1367,4425706.0137,TRUE
"220",541,0,"F4_219",0.168214888164417,"F1_539",1,285793.5504,4425705.4548,TRUE
"221",542,0,"F4_220",0.236177923748214,"F1_120",1,285787.8691,4425704.5414,TRUE
"222",543,0,"F4_221",1.10166163571137,"F1_539",0,285793.1724,4425704.2428,TRUE
"223",544,0,"F4_222",0.189726819993335,"F1_121",1,285786.3727,4425703.092,TRUE
"224",545,0,"F4_223",0.280042589568647,"F1_515",1,285780.4303,4425701.2355,TRUE
"225",546,0,"F4_224",0.0824858695127263,"F1_124",1,285785.72,4425700.4159,TRUE
"226",547,0,"F4_225",0.149813769005364,"F1_125",1,285779.4208,4425699.9323,TRUE
"227",548,0,"F4_226",0.28382438352528,"F1_533",1,285786.1052,4425699.1227,TRUE
"228",549,0,"F4_227",0.283538386590832,"F1_163",1,285786.3405,4425698.2042,TRUE
"229",550,0,"F4_228",0.128678032224689,"F1_135",1,285769.4361,4425705.7182,TRUE
"230",551,0,"F4_229",0.493278140623876,"F1_137",0,285776.1494,4425703.0623,TRUE
"231",552,0,"F4_230",0.233900524365651,"F1_512",0,285776.6418,4425703.1232,TRUE
"232",553,0,"F4_231",0.25947962418499,"F1_139",0,285774.9785,4425702.9417,TRUE
"233",554,0,"F4_232",0.151772891177842,"F1_509",1,285774.6794,4425701.8469,TRUE
"234",555,0,"F4_233",0.242728760713631,"F1_140",1,285771.1991,4425701.6379,TRUE
"235",556,0,"F4_234",1.09916254561695,"F1_140",0,285770.3005,4425700.6416,TRUE
"236",557,0,"F4_235",0.106719954557991,"F1_508",1,285775.2349,4425700.3603,TRUE
"237",558,0,"F4_236",0.199356981650058,"F1_501",1,285768.5272,4425706.1611,TRUE
"238",559,0,"F4_237",0.371387831819657,"F1_503",1,285766.1143,4425703.4816,TRUE
"239",560,0,"F4_238",0.434994959506619,"F1_504",1,285766.4106,4425701.3638,TRUE
"240",561,0,"F4_239",0.104828598133471,"F1_142",1,285766.5889,4425700.7505,TRUE
"241",562,0,"F4_240",0.150230831641781,"F1_505",1,285764.111,4425700.2165,TRUE
"242",563,0,"F4_241",0.288182258182003,"F1_506",1,285765.217,4425699.4689,TRUE
"243",564,0,"F4_242",0.175016049310198,"F1_153",1,285862.1425,4425690.1835,TRUE
"244",565,0,"F4_243",0.0891431133309089,"F1_164",1,285780.4023,4425697.2573,TRUE
"245",566,0,"F4_244",0.138926864746321,"F1_165",1,285779.3556,4425697.0519,TRUE
"246",567,0,"F4_245",0.329038192428074,"F1_524",1,285780.8088,4425694.5894,TRUE
"247",568,0,"F4_246",0.019858055578016,"F1_168",1,285779.1931,4425689.7245,TRUE
"248",569,0,"F4_247",0.24753582209601,"F1_522",1,285777.7735,4425697.3625,TRUE
"249",570,0,"F4_248",0.120034591497289,"F1_528",1,285777.4622,4425690.6392,TRUE
"250",571,0,"F4_249",0.259358398642779,"F1_172",1,285775.7659,4425689.3405,TRUE
"251",572,0,"F4_250",0.115947402741247,"F1_591",1,285855.271,4425688.4934,TRUE
"252",573,0,"F4_251",0.280154544454877,"F1_581",1,285837.3444,4425681.0352,TRUE
"253",574,0,"F4_252",0.107484216197276,"F1_573",1,285830.5581,4425676.7467,TRUE
"254",575,0,"F4_253",0.0563725439112392,"F1_181",1,285828.7129,4425671.4405,TRUE
"255",576,0,"F4_254",0.0630702890048119,"F1_182",1,285737.6756,4425675.2397,TRUE
